nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
1.451,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442021515,0.65811037,-0.0624450073,-0.2230657638,1.523188312,1.718442621,0.9322969349,0.2373412197,0,1.300122548,1.446103349,0.6648145942,-0.05279385252,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.453,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44204014,0.6581252608,-0.06243829496,-0.2230657638,1.523188312,1.718466311,0.9323170992,0.2373490328,0,1.300122548,1.446118301,0.6648225337,-0.05279873845,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.455,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442058721,0.658140114,-0.06243160065,-0.2230657638,1.523188312,1.718489942,0.9323372097,0.2373568228,0,1.300122548,1.446133212,0.6648304491,-0.05280361492,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.457,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442077256,0.6581549298,-0.06242492431,-0.2230657638,1.523188312,1.718513513,0.9323572667,0.2373645898,0,1.300122548,1.446148085,0.6648383406,-0.05280848196,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.459,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442095747,0.6581697083,-0.06241826586,-0.2230657638,1.523188312,1.718537025,0.9323772703,0.237372334,0,1.300122548,1.446162918,0.6648462082,-0.05281333959,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.461,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442114193,0.6581844496,-0.06241162523,-0.2230657638,1.523188312,1.718560478,0.9323972209,0.2373800554,0,1.300122548,1.446177712,0.664854052,-0.05281818784,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.463,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442132595,0.6581991539,-0.06240500235,-0.2230657638,1.523188312,1.718583872,0.9324171185,0.2373877541,0,1.300122548,1.446192468,0.6648618721,-0.05282302673,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.465,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442150952,0.6582138213,-0.06239839715,-0.2230657638,1.523188312,1.718607208,0.9324369634,0.2373954302,0,1.300122548,1.446207184,0.6648696687,-0.05282785629,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.467,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442169265,0.658228452,-0.06239180956,-0.2230657638,1.523188312,1.718630486,0.9324567558,0.2374030839,0,1.300122548,1.446221862,0.6648774418,-0.05283267654,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.469,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442187535,0.6582430461,-0.06238523952,-0.2230657638,1.523188312,1.718653705,0.932476496,0.2374107152,0,1.300122548,1.446236501,0.6648851916,-0.0528374875,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.471,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44220576,0.6582576037,-0.06237868694,-0.2230657638,1.523188312,1.718676867,0.932496184,0.2374183242,0,1.300122548,1.446251102,0.6648929181,-0.0528422892,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.473,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442223942,0.658272125,-0.06237215178,-0.2230657638,1.523188312,1.718699971,0.9325158202,0.237425911,0,1.300122548,1.446265665,0.6649006215,-0.05284708167,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.475,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44224208,0.6582866101,-0.06236563394,-0.2230657638,1.523188312,1.718723017,0.9325354047,0.2374334757,0,1.300122548,1.44628019,0.6649083018,-0.05285186491,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.477,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442260175,0.6583010591,-0.06235913338,-0.2230657638,1.523188312,1.718746006,0.9325549377,0.2374410184,0,1.300122548,1.446294677,0.6649159591,-0.05285663897,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.479,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442278227,0.6583154722,-0.06235265001,-0.2230657638,1.523188312,1.718768939,0.9325744195,0.2374485392,0,1.300122548,1.446309126,0.6649235936,-0.05286140387,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.481,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442296236,0.6583298495,-0.06234618377,-0.2230657638,1.523188312,1.718791814,0.9325938502,0.2374560381,0,1.300122548,1.446323538,0.6649312053,-0.05286615962,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.483,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442314201,0.6583441912,-0.06233973461,-0.2230657638,1.523188312,1.718814633,0.93261323,0.2374635154,0,1.300122548,1.446337912,0.6649387944,-0.05287090625,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.485,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442332124,0.6583584973,-0.06233330244,-0.2230657638,1.523188312,1.718837395,0.9326325591,0.237470971,0,1.300122548,1.446352249,0.6649463609,-0.05287564379,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.487,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442350005,0.658372768,-0.0623268872,-0.2230657638,1.523188312,1.718860102,0.9326518378,0.2374784051,0,1.300122548,1.446366549,0.664953905,-0.05288037225,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.489,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442367843,0.6583870034,-0.06232048883,-0.2230657638,1.523188312,1.718882752,0.9326710661,0.2374858177,0,1.300122548,1.446380812,0.6649614267,-0.05288509167,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.491,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442385639,0.6584012037,-0.06231410726,-0.2230657638,1.523188312,1.718905346,0.9326902444,0.2374932089,0,1.300122548,1.446395038,0.6649689261,-0.05288980207,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.493,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442403392,0.658415369,-0.06230774242,-0.2230657638,1.523188312,1.718927885,0.9327093728,0.2375005789,0,1.300122548,1.446409227,0.6649764033,-0.05289450346,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.495,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442421104,0.6584294994,-0.06230139426,-0.2230657638,1.523188312,1.718950369,0.9327284515,0.2375079277,0,1.300122548,1.44642338,0.6649838585,-0.05289919587,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.497,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442438774,0.658443595,-0.0622950627,-0.2230657638,1.523188312,1.718972798,0.9327474806,0.2375152554,0,1.300122548,1.446437496,0.6649912917,-0.05290387933,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.499,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442456402,0.6584576561,-0.06228874768,-0.2230657638,1.523188312,1.718995171,0.9327664605,0.2375225622,0,1.300122548,1.446451576,0.664998703,-0.05290855386,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.501,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442473988,0.6584716826,-0.06228244915,-0.2230657638,1.523188312,1.71901749,0.9327853912,0.237529848,0,1.300122548,1.446465619,0.6650060925,-0.05291321948,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.503,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442491533,0.6584856747,-0.06227616702,-0.2230657638,1.523188312,1.719039754,0.932804273,0.2375371129,0,1.300122548,1.446479627,0.6650134603,-0.05291787622,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.505,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442509037,0.6584996326,-0.06226990125,-0.2230657638,1.523188312,1.719061964,0.932823106,0.2375443571,0,1.300122548,1.446493599,0.6650208065,-0.05292252409,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.507,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.4425265,0.6585135563,-0.06226365177,-0.2230657638,1.523188312,1.71908412,0.9328418905,0.2375515807,0,1.300122548,1.446507535,0.6650281312,-0.05292716312,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.509,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442543922,0.6585274461,-0.06225741851,-0.2230657638,1.523188312,1.719106222,0.9328606266,0.2375587837,0,1.300122548,1.446521436,0.6650354344,-0.05293179334,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.511,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442561303,0.6585413019,-0.06225120141,-0.2230657638,1.523188312,1.71912827,0.9328793145,0.2375659662,0,1.300122548,1.446535301,0.6650427163,-0.05293641476,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.513,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442578643,0.658555124,-0.06224500041,-0.2230657638,1.523188312,1.719150264,0.9328979543,0.2375731284,0,1.300122548,1.44654913,0.665049977,-0.05294102742,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.515,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442595943,0.6585689125,-0.06223881546,-0.2230657638,1.523188312,1.719172205,0.9329165464,0.2375802702,0,1.300122548,1.446562925,0.6650572165,-0.05294563132,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.517,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442613202,0.6585826675,-0.06223264648,-0.2230657638,1.523188312,1.719194093,0.9329350908,0.2375873918,0,1.300122548,1.446576684,0.6650644349,-0.0529502265,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.519,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442630422,0.6585963891,-0.06222649342,-0.2230657638,1.523188312,1.719215928,0.9329535877,0.2375944932,0,1.300122548,1.446590409,0.6650716324,-0.05295481297,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.521,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442647601,0.6586100774,-0.06222035621,-0.2230657638,1.523188312,1.71923771,0.9329720374,0.2376015746,0,1.300122548,1.446604098,0.665078809,-0.05295939077,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.523,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44266474,0.6586237325,-0.0622142348,-0.2230657638,1.523188312,1.71925944,0.9329904399,0.237608636,0,1.300122548,1.446617753,0.6650859648,-0.0529639599,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.525,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442681839,0.6586373546,-0.06220812913,-0.2230657638,1.523188312,1.719281117,0.9330087955,0.2376156775,0,1.300122548,1.446631374,0.6650930998,-0.0529685204,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.527,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442698898,0.6586509438,-0.06220203913,-0.2230657638,1.523188312,1.719302742,0.9330271044,0.2376226992,0,1.300122548,1.44664496,0.6651002143,-0.05297307229,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.529,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442715918,0.6586645003,-0.06219596474,-0.2230657638,1.523188312,1.719324314,0.9330453667,0.2376297011,0,1.300122548,1.446658511,0.6651073082,-0.05297761558,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.531,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442732899,0.658678024,-0.06218990591,-0.2230657638,1.523188312,1.719345835,0.9330635826,0.2376366834,0,1.300122548,1.446672029,0.6651143817,-0.05298215031,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.533,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44274984,0.6586915152,-0.06218386258,-0.2230657638,1.523188312,1.719367305,0.9330817523,0.2376436462,0,1.300122548,1.446685512,0.6651214348,-0.05298667649,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.535,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442766742,0.6587049739,-0.06217783469,-0.2230657638,1.523188312,1.719388722,0.9330998759,0.2376505894,0,1.300122548,1.446698962,0.6651284676,-0.05299119414,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.537,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442783605,0.6587184003,-0.06217182218,-0.2230657638,1.523188312,1.719410089,0.9331179537,0.2376575132,0,1.300122548,1.446712378,0.6651354802,-0.05299570329,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.539,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442800429,0.6587317945,-0.06216582499,-0.2230657638,1.523188312,1.719431404,0.9331359857,0.2376644177,0,1.300122548,1.44672576,0.6651424727,-0.05300020396,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.541,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442817215,0.6587451566,-0.06215984307,-0.2230657638,1.523188312,1.719452669,0.9331539722,0.237671303,0,1.300122548,1.446739109,0.6651494451,-0.05300469617,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.543,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442833962,0.6587584867,-0.06215387635,-0.2230657638,1.523188312,1.719473883,0.9331719134,0.237678169,0,1.300122548,1.446752424,0.6651563977,-0.05300917994,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.545,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44285067,0.658771785,-0.06214792479,-0.2230657638,1.523188312,1.719495046,0.9331898094,0.237685016,0,1.300122548,1.446765706,0.6651633303,-0.05301365529,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.547,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.44286734,0.6587850515,-0.06214198831,-0.2230657638,1.523188312,1.719516159,0.9332076604,0.237691844,0,1.300122548,1.446778955,0.6651702432,-0.05301812225,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.549,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442883972,0.6587982864,-0.06213606687,-0.2230657638,1.523188312,1.719537221,0.9332254665,0.237698653,0,1.300122548,1.446792171,0.6651771364,-0.05302258084,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.551,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442900565,0.6588114897,-0.06213016042,-0.2230657638,1.523188312,1.719558234,0.9332432279,0.2377054431,0,1.300122548,1.446805353,0.66518401,-0.05302703107,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.553,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442917121,0.6588246616,-0.06212426888,-0.2230657638,1.523188312,1.719579196,0.9332609448,0.2377122145,0,1.300122548,1.446818504,0.665190864,-0.05303147298,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.555,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442933639,0.6588378022,-0.06211839222,-0.2230657638,1.523188312,1.719600109,0.9332786174,0.2377189672,0,1.300122548,1.446831621,0.6651976986,-0.05303590658,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.557,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442950119,0.6588509116,-0.06211253036,-0.2230657638,1.523188312,1.719620973,0.9332962458,0.2377257012,0,1.300122548,1.446844706,0.6652045138,-0.05304033189,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.559,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442966562,0.6588639899,-0.06210668326,-0.2230657638,1.523188312,1.719641787,0.9333138301,0.2377324166,0,1.300122548,1.446857759,0.6652113097,-0.05304474893,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.561,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442982967,0.6588770373,-0.06210085087,-0.2230657638,1.523188312,1.719662552,0.9333313706,0.2377391136,0,1.300122548,1.446870779,0.6652180864,-0.05304915773,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.563,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.442999335,0.6588900538,-0.06209503312,-0.2230657638,1.523188312,1.719683268,0.9333488674,0.2377457922,0,1.300122548,1.446883767,0.665224844,-0.05305355831,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.565,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443015665,0.6589030395,-0.06208922997,-0.2230657638,1.523188312,1.719703935,0.9333663207,0.2377524524,0,1.300122548,1.446896723,0.6652315825,-0.05305795068,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.567,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443031959,0.6589159946,-0.06208344135,-0.2230657638,1.523188312,1.719724554,0.9333837306,0.2377590944,0,1.300122548,1.446909647,0.665238302,-0.05306233488,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.569,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443048216,0.6589289191,-0.06207766722,-0.2230657638,1.523188312,1.719745124,0.9334010972,0.2377657181,0,1.300122548,1.446922539,0.6652450027,-0.05306671091,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.571,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443064435,0.6589418132,-0.06207190752,-0.2230657638,1.523188312,1.719765646,0.9334184209,0.2377723238,0,1.300122548,1.446935399,0.6652516845,-0.0530710788,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.573,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443080618,0.658954677,-0.06206616219,-0.2230657638,1.523188312,1.719786119,0.9334357016,0.2377789114,0,1.300122548,1.446948228,0.6652583475,-0.05307543858,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.575,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443096765,0.6589675105,-0.06206043119,-0.2230657638,1.523188312,1.719806545,0.9334529396,0.237785481,0,1.300122548,1.446961026,0.6652649919,-0.05307979025,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.577,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443112875,0.6589803139,-0.06205471446,-0.2230657638,1.523188312,1.719826923,0.933470135,0.2377920327,0,1.300122548,1.446973792,0.6652716177,-0.05308413385,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.579,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443128949,0.6589930874,-0.06204901195,-0.2230657638,1.523188312,1.719847253,0.933487288,0.2377985666,0,1.300122548,1.446986527,0.665278225,-0.0530884694,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.581,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443144987,0.6590058309,-0.06204332361,-0.2230657638,1.523188312,1.719867536,0.9335043987,0.2378050828,0,1.300122548,1.44699923,0.6652848138,-0.0530927969,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.583,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443160988,0.6590185446,-0.06203764938,-0.2230657638,1.523188312,1.719887772,0.9335214673,0.2378115812,0,1.300122548,1.447011903,0.6652913843,-0.0530971164,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.585,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443176954,0.6590312286,-0.06203198922,-0.2230657638,1.523188312,1.71990796,0.9335384939,0.2378180621,0,1.300122548,1.447024545,0.6652979364,-0.05310142789,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.587,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443192883,0.659043883,-0.06202634306,-0.2230657638,1.523188312,1.719928102,0.9335554787,0.2378245254,0,1.300122548,1.447037156,0.6653044704,-0.05310573142,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.589,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443208777,0.6590565079,-0.06202071086,-0.2230657638,1.523188312,1.719948196,0.9335724219,0.2378309712,0,1.300122548,1.447049736,0.6653109862,-0.05311002699,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.591,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443224636,0.6590691035,-0.06201509258,-0.2230657638,1.523188312,1.719968244,0.9335893236,0.2378373996,0,1.300122548,1.447062285,0.6653174839,-0.05311431463,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.593,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443240459,0.6590816697,-0.06200948815,-0.2230657638,1.523188312,1.719988246,0.9336061839,0.2378438107,0,1.300122548,1.447074805,0.6653239637,-0.05311859435,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.595,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443256246,0.6590942068,-0.06200389752,-0.2230657638,1.523188312,1.720008201,0.933623003,0.2378502044,0,1.300122548,1.447087294,0.6653304255,-0.05312286618,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.597,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443271999,0.6591067148,-0.06199832065,-0.2230657638,1.523188312,1.72002811,0.9336397811,0.237856581,0,1.300122548,1.447099752,0.6653368694,-0.05312713014,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.599,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443287716,0.6591191937,-0.06199275749,-0.2230657638,1.523188312,1.720047973,0.9336565183,0.2378629405,0,1.300122548,1.447112181,0.6653432956,-0.05313138624,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.601,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443303398,0.6591316439,-0.06198720799,-0.2230657638,1.523188312,1.72006779,0.9336732147,0.2378692829,0,1.300122548,1.447124579,0.665349704,-0.05313563451,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.603,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443319045,0.6591440652,-0.06198167209,-0.2230657638,1.523188312,1.720087562,0.9336898705,0.2378756083,0,1.300122548,1.447136948,0.6653560948,-0.05313987497,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.605,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443334658,0.6591564578,-0.06197614975,-0.2230657638,1.523188312,1.720107288,0.9337064858,0.2378819167,0,1.300122548,1.447149286,0.6653624681,-0.05314410764,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
1.607,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.443350236,0.6591688218,-0.06197064092,-0.2230657638,1.523188312,1.720126968,0.9337230609,0.2378882083,0,1.300122548,1.447161595,0.6653688238,-0.05314833253,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
